THUMB, INDEX, MIDDLE, RING, LITTLE, LABEL
162, 25, 43, 96, 0, 7
147, 26, 37, 126, 16, 7
99, 43, 25, 163, 17, 7
138, 40, 8, 130, 32, 7
153, 26, 44, 114, 27, 7
121, 14, 2, 142, 26, 7
168, 39, 19, 112, 39, 7
147, 9, 40, 100, 19, 7
166, 45, 45, 145, 12, 7
126, 12, 37, 133, 3, 7
150, 15, 23, 155, 15, 7
129, 17, 24, 96, 40, 7
92, 32, 16, 139, 0, 7
133, 22, 22, 97, 39, 7
130, 40, 28, 118, 37, 7
101, 2, 23, 95, 34, 7
119, 27, 28, 145, 27, 7
165, 12, 13, 155, 9, 7
159, 4, 29, 121, 0, 7
143, 7, 28, 177, 18, 7
152, 15, 34, 164, 23, 7
169, 6, 0, 103, 37, 7
101, 34, 22, 144, 2, 7
129, 36, 16, 151, 42, 7
118, 19, 29, 127, 32, 7
169, 21, 16, 169, 40, 7
150, 15, 28, 167, 3, 7
116, 40, 34, 154, 45, 7
137, 42, 12, 162, 29, 7
114, 10, 28, 151, 38, 7
134, 2, 34, 113, 19, 7
134, 18, 13, 102, 42, 7
110, 5, 36, 158, 40, 7
173, 33, 21, 135, 16, 7
109, 21, 0, 175, 34, 7
99, 39, 9, 162, 23, 7
152, 0, 21, 134, 15, 7
151, 17, 18, 93, 26, 7
133, 45, 26, 94, 6, 7
128, 35, 4, 100, 27, 7
94, 22, 19, 91, 1, 7
100, 4, 23, 179, 13, 7
156, 39, 24, 147, 24, 7
126, 30, 12, 100, 9, 7
126, 8, 31, 158, 41, 7
99, 45, 39, 96, 23, 7
175, 40, 3, 143, 28, 7
91, 37, 13, 104, 1, 7
138, 35, 29, 171, 26, 7
121, 20, 8, 154, 42, 7
112, 10, 3, 92, 8, 7
144, 34, 31, 136, 18, 7
125, 39, 2, 131, 31, 7
97, 45, 24, 154, 38, 7
107, 5, 23, 107, 45, 7
131, 0, 37, 134, 23, 7
111, 19, 22, 112, 5, 7
90, 30, 16, 136, 41, 7
118, 6, 17, 97, 22, 7
121, 19, 16, 141, 31, 7
141, 12, 30, 120, 38, 7
90, 39, 0, 140, 28, 7
155, 3, 26, 125, 20, 7
169, 14, 42, 104, 16, 7
105, 42, 7, 108, 21, 7
142, 21, 31, 91, 41, 7
95, 22, 4, 173, 14, 7
92, 19, 6, 102, 33, 7
158, 4, 5, 140, 11, 7
158, 21, 17, 149, 42, 7
122, 28, 14, 176, 2, 7
160, 10, 36, 137, 24, 7
168, 25, 37, 114, 8, 7
127, 41, 1, 144, 43, 7
174, 9, 4, 128, 24, 7
93, 45, 25, 146, 21, 7
179, 22, 25, 180, 11, 7
137, 35, 9, 127, 0, 7
106, 27, 3, 157, 23, 7
138, 6, 18, 93, 28, 7
151, 38, 18, 103, 29, 7
120, 28, 12, 119, 2, 7
134, 18, 38, 104, 7, 7
177, 22, 14, 129, 24, 7
155, 22, 30, 110, 35, 7
176, 27, 41, 142, 15, 7
176, 36, 14, 145, 8, 7
107, 18, 0, 150, 9, 7
140, 42, 13, 170, 10, 7
92, 19, 27, 114, 15, 7
113, 17, 23, 174, 25, 7
155, 15, 25, 175, 8, 7
150, 44, 33, 122, 8, 7
110, 42, 20, 165, 8, 7
169, 16, 1, 130, 29, 7
102, 2, 37, 128, 14, 7
129, 43, 10, 164, 43, 7
119, 0, 5, 120, 14, 7
169, 43, 10, 139, 29, 7
169, 38, 32, 177, 20, 7
92, 3, 5, 166, 20, 7
171, 37, 30, 98, 24, 7
167, 7, 14, 174, 10, 7
99, 15, 21, 161, 37, 7
108, 0, 33, 149, 41, 7
100, 22, 1, 101, 38, 7
117, 27, 32, 116, 16, 7
175, 25, 30, 116, 1, 7
177, 21, 5, 145, 5, 7
108, 37, 5, 132, 30, 7
154, 18, 18, 93, 26, 7
175, 19, 21, 105, 27, 7
122, 38, 26, 107, 42, 7
94, 2, 41, 166, 45, 7
149, 7, 22, 138, 41, 7
104, 6, 2, 168, 6, 7
173, 26, 10, 131, 14, 7
94, 37, 15, 106, 25, 7
166, 24, 22, 174, 39, 7
135, 30, 28, 117, 8, 7
124, 15, 11, 149, 17, 7
90, 15, 9, 176, 19, 7
154, 13, 21, 174, 35, 7
134, 43, 30, 145, 14, 7
146, 25, 10, 158, 29, 7
163, 42, 20, 178, 42, 7
96, 38, 32, 92, 8, 7
177, 44, 9, 139, 19, 7
144, 7, 3, 164, 30, 7
158, 5, 17, 173, 41, 7
170, 44, 9, 118, 31, 7
156, 15, 30, 144, 29, 7
102, 6, 40, 96, 17, 7
151, 33, 29, 172, 9, 7
154, 34, 6, 98, 35, 7
117, 20, 36, 103, 30, 7
99, 13, 3, 104, 21, 7
165, 3, 13, 102, 10, 7
119, 11, 11, 128, 2, 7
167, 13, 3, 133, 16, 7
113, 36, 23, 172, 20, 7
147, 39, 21, 178, 35, 7
123, 16, 30, 171, 4, 7
112, 43, 11, 168, 35, 7
141, 7, 23, 175, 21, 7
169, 45, 8, 145, 12, 7
135, 42, 17, 122, 16, 7
108, 5, 1, 111, 38, 7
91, 15, 19, 122, 14, 7
120, 14, 30, 99, 8, 7
144, 16, 2, 126, 36, 7
101, 0, 21, 172, 32, 7
93, 30, 33, 168, 30, 7
147, 6, 25, 176, 23, 7
179, 20, 36, 144, 3, 7
108, 40, 10, 128, 6, 7
147, 4, 10, 93, 36, 7
124, 11, 38, 180, 40, 7
98, 26, 8, 157, 40, 7
147, 27, 0, 123, 10, 7
137, 17, 27, 146, 8, 7
132, 41, 18, 128, 34, 7
125, 30, 43, 105, 24, 7
142, 43, 37, 174, 30, 7
109, 10, 42, 162, 19, 7
110, 9, 39, 148, 45, 7
107, 14, 27, 180, 24, 7
171, 1, 36, 117, 27, 7
97, 13, 15, 107, 0, 7
175, 16, 2, 132, 14, 7
131, 17, 3, 96, 25, 7
140, 14, 26, 171, 13, 7
173, 15, 3, 107, 29, 7
176, 28, 22, 142, 30, 7
96, 31, 31, 103, 31, 7
126, 38, 43, 171, 43, 7
136, 17, 27, 175, 16, 7
118, 24, 44, 103, 43, 7
167, 9, 15, 144, 2, 7
153, 17, 30, 129, 22, 7
139, 9, 15, 153, 35, 7
161, 21, 24, 135, 38, 7
180, 16, 25, 176, 9, 7
111, 18, 30, 125, 6, 7
96, 18, 0, 140, 45, 7
169, 24, 11, 111, 24, 7
177, 9, 38, 102, 8, 7
161, 12, 22, 94, 41, 7
103, 2, 15, 164, 40, 7
115, 11, 28, 112, 34, 7
93, 22, 37, 167, 42, 7
155, 22, 5, 143, 1, 7
104, 18, 16, 92, 19, 7
116, 11, 39, 116, 8, 7
112, 12, 22, 111, 35, 7
122, 42, 2, 90, 10, 7
159, 19, 17, 141, 42, 7
171, 13, 23, 172, 16, 7
174, 2, 32, 153, 5, 7
103, 45, 5, 102, 13, 7
149, 29, 43, 168, 42, 7
154, 11, 33, 116, 24, 7
97, 0, 43, 153, 29, 7
108, 44, 3, 95, 6, 7
157, 26, 5, 98, 37, 7
115, 8, 2, 117, 12, 7
131, 12, 2, 150, 44, 7
147, 13, 9, 154, 31, 7
150, 6, 13, 96, 18, 7
111, 3, 29, 97, 3, 7
163, 25, 3, 127, 7, 7
149, 45, 10, 150, 15, 7
120, 20, 45, 176, 21, 7
106, 27, 44, 155, 41, 7
124, 6, 36, 149, 24, 7
95, 16, 21, 126, 20, 7
105, 7, 33, 109, 16, 7
110, 8, 17, 134, 28, 7
115, 3, 149, 12, 30, 8
126, 24, 116, 16, 31, 8
149, 16, 151, 32, 21, 8
169, 25, 110, 20, 19, 8
152, 21, 158, 25, 14, 8
146, 15, 107, 31, 44, 8
152, 16, 122, 28, 2, 8
137, 7, 121, 45, 6, 8
131, 0, 169, 13, 45, 8
113, 4, 119, 41, 19, 8
150, 22, 90, 7, 17, 8
166, 0, 121, 23, 22, 8
122, 44, 164, 23, 34, 8
130, 29, 178, 42, 14, 8
110, 4, 139, 0, 34, 8
110, 25, 99, 37, 28, 8
161, 25, 110, 28, 4, 8
180, 42, 138, 5, 25, 8
137, 15, 152, 45, 43, 8
145, 38, 105, 41, 13, 8
104, 15, 90, 1, 15, 8
118, 31, 104, 21, 17, 8
111, 4, 117, 0, 38, 8
174, 22, 128, 14, 20, 8
120, 22, 139, 15, 44, 8
137, 4, 134, 0, 30, 8
176, 7, 168, 9, 6, 8
105, 22, 155, 21, 8, 8
148, 14, 130, 19, 36, 8
120, 2, 100, 14, 14, 8
131, 43, 137, 10, 39, 8
104, 15, 109, 1, 45, 8
134, 22, 141, 12, 31, 8
163, 33, 100, 6, 16, 8
178, 21, 157, 9, 15, 8
98, 17, 96, 3, 9, 8
121, 8, 103, 42, 32, 8
134, 0, 116, 11, 6, 8
150, 44, 175, 14, 5, 8
129, 24, 143, 31, 0, 8
115, 19, 149, 32, 40, 8
140, 36, 116, 16, 39, 8
124, 9, 143, 7, 24, 8
105, 36, 99, 36, 25, 8
166, 25, 156, 8, 43, 8
112, 2, 120, 39, 5, 8
127, 36, 93, 22, 38, 8
143, 36, 174, 36, 27, 8
97, 16, 159, 0, 11, 8
179, 10, 125, 36, 7, 8
97, 12, 114, 24, 1, 8
147, 33, 117, 20, 23, 8
138, 38, 120, 45, 3, 8
119, 4, 155, 35, 17, 8
125, 15, 155, 38, 26, 8
105, 33, 179, 0, 3, 8
164, 9, 130, 26, 43, 8
95, 41, 148, 18, 28, 8
136, 2, 101, 38, 38, 8
138, 29, 146, 36, 14, 8
98, 28, 120, 40, 2, 8
126, 36, 119, 13, 5, 8
131, 2, 160, 29, 28, 8
131, 28, 112, 29, 26, 8
158, 30, 178, 0, 35, 8
92, 28, 120, 1, 29, 8
161, 0, 115, 1, 44, 8
158, 12, 174, 36, 40, 8
133, 32, 133, 0, 28, 8
127, 28, 147, 17, 42, 8
94, 37, 172, 9, 41, 8
98, 27, 158, 29, 9, 8
128, 34, 178, 38, 16, 8
90, 32, 137, 24, 24, 8
99, 8, 122, 4, 9, 8
103, 30, 120, 2, 44, 8
108, 7, 144, 27, 29, 8
158, 15, 132, 44, 29, 8
113, 34, 131, 44, 3, 8
112, 42, 178, 3, 43, 8
100, 6, 156, 0, 9, 8
100, 0, 116, 19, 45, 8
133, 36, 96, 11, 4, 8
145, 11, 119, 4, 13, 8
105, 15, 134, 19, 37, 8
141, 40, 124, 40, 4, 8
103, 7, 94, 30, 37, 8
171, 14, 113, 37, 41, 8
142, 11, 127, 40, 45, 8
118, 28, 123, 4, 8, 8
147, 24, 169, 19, 38, 8
146, 36, 148, 37, 17, 8
160, 23, 169, 24, 41, 8
154, 41, 180, 37, 14, 8
126, 44, 103, 16, 21, 8
176, 37, 180, 2, 2, 8
146, 13, 125, 12, 15, 8
144, 10, 116, 4, 3, 8
112, 10, 139, 3, 1, 8
118, 5, 167, 21, 23, 8
94, 3, 175, 12, 9, 8
149, 40, 93, 41, 26, 8
136, 3, 148, 27, 3, 8
137, 37, 90, 39, 34, 8
170, 12, 100, 17, 18, 8
169, 32, 169, 27, 3, 8
142, 32, 164, 0, 30, 8
168, 30, 180, 15, 12, 8
130, 8, 157, 27, 31, 8
166, 31, 166, 2, 36, 8
143, 22, 119, 28, 12, 8
104, 2, 119, 15, 25, 8
145, 6, 118, 12, 41, 8
131, 13, 102, 22, 23, 8
110, 29, 171, 24, 42, 8
91, 16, 113, 40, 13, 8
111, 1, 171, 21, 26, 8
117, 35, 139, 7, 23, 8
153, 3, 157, 29, 26, 8
154, 0, 165, 20, 15, 8
173, 38, 105, 1, 44, 8
147, 20, 114, 3, 8, 8
156, 41, 118, 43, 4, 8
132, 12, 94, 18, 32, 8
156, 39, 142, 1, 7, 8
94, 29, 128, 19, 21, 8
138, 15, 153, 3, 2, 8
156, 41, 96, 16, 31, 8
149, 16, 178, 28, 7, 8
173, 14, 97, 38, 0, 8
159, 28, 146, 34, 26, 8
109, 23, 180, 31, 31, 8
180, 19, 111, 30, 9, 8
148, 28, 149, 29, 33, 8
164, 8, 147, 43, 38, 8
110, 23, 102, 41, 30, 8
165, 40, 160, 19, 37, 8
132, 40, 170, 20, 24, 8
104, 2, 93, 25, 39, 8
142, 11, 165, 0, 40, 8
153, 8, 99, 8, 27, 8
90, 38, 153, 20, 17, 8
176, 6, 154, 30, 9, 8
165, 11, 136, 38, 18, 8
125, 40, 136, 20, 8, 8
145, 15, 125, 36, 3, 8
157, 37, 148, 14, 37, 8
159, 32, 159, 23, 41, 8
96, 42, 110, 3, 42, 8
122, 22, 99, 1, 3, 8
100, 24, 103, 17, 32, 8
143, 20, 100, 31, 34, 8
101, 9, 99, 37, 16, 8
126, 30, 127, 7, 37, 8
152, 10, 108, 11, 30, 8
117, 20, 116, 3, 27, 8
109, 11, 105, 10, 4, 8
116, 38, 135, 0, 20, 8
139, 3, 130, 0, 40, 8
169, 32, 169, 17, 8, 8
157, 28, 90, 2, 9, 8
179, 34, 173, 39, 34, 8
144, 6, 107, 24, 24, 8
102, 5, 119, 44, 5, 8
119, 12, 127, 19, 45, 8
149, 0, 141, 39, 20, 8
156, 24, 142, 16, 9, 8
118, 42, 153, 43, 15, 8
149, 32, 136, 32, 0, 8
110, 7, 131, 24, 14, 8
139, 28, 100, 3, 14, 8
112, 4, 122, 35, 7, 8
135, 41, 144, 28, 30, 8
100, 6, 111, 43, 40, 8
131, 8, 127, 13, 40, 8
101, 18, 144, 42, 29, 8
142, 30, 96, 14, 24, 8
94, 18, 130, 20, 32, 8
143, 45, 134, 16, 42, 8
172, 12, 154, 32, 40, 8
101, 32, 92, 29, 38, 8
143, 5, 113, 37, 25, 8
148, 32, 178, 18, 22, 8
171, 35, 126, 23, 19, 8
95, 0, 108, 7, 35, 8
179, 37, 163, 12, 2, 8
109, 10, 148, 17, 32, 8
139, 2, 119, 4, 8, 8
118, 25, 138, 19, 4, 8
103, 22, 109, 24, 38, 8
139, 34, 102, 27, 44, 8
94, 7, 169, 21, 12, 8
141, 31, 126, 18, 45, 8
92, 39, 95, 16, 15, 8
165, 5, 127, 3, 38, 8
177, 31, 175, 27, 45, 8
150, 4, 112, 23, 37, 8
174, 28, 141, 35, 20, 8
117, 22, 102, 39, 17, 8
119, 9, 141, 19, 21, 8
143, 23, 129, 36, 5, 8
119, 9, 139, 32, 0, 8
140, 35, 139, 29, 39, 8
170, 22, 154, 16, 1, 8
126, 14, 140, 17, 43, 8
147, 3, 170, 12, 18, 8
175, 9, 177, 24, 41, 8
127, 19, 160, 22, 27, 8
119, 13, 122, 12, 30, 8
95, 13, 113, 15, 7, 8
119, 35, 103, 38, 15, 8
179, 14, 156, 24, 21, 8
92, 15, 166, 31, 15, 8
152, 38, 174, 21, 17, 8
164, 21, 110, 38, 43, 8
126, 22, 143, 14, 1, 8
172, 10, 137, 35, 8, 8
97, 15, 134, 39, 39, 8
159, 10, 122, 36, 15, 8
97, 20, 157, 23, 25, 8
100, 24, 140, 1, 9, 8
106, 14, 148, 12, 9, 8
146, 31, 131, 37, 33, 8
136, 2, 138, 5, 20, 8
114, 13, 170, 40, 19, 8
155, 13, 102, 25, 41, 8
153, 7, 90, 39, 20, 8
135, 5, 138, 18, 45, 8
113, 15, 101, 12, 0, 8
121, 23, 99, 11, 44, 8
104, 16, 164, 10, 24, 8
136, 13, 92, 7, 12, 8
141, 42, 115, 9, 26, 8
129, 31, 105, 6, 26, 8
172, 8, 166, 37, 13, 8
116, 18, 154, 14, 36, 8
171, 34, 180, 16, 10, 8
167, 22, 176, 29, 2, 8
122, 19, 129, 10, 36, 8
150, 22, 101, 6, 2, 8
102, 12, 130, 45, 35, 8
171, 14, 144, 25, 37, 8
107, 17, 166, 43, 26, 8
125, 33, 132, 25, 28, 8
157, 22, 166, 14, 22, 8
136, 6, 130, 21, 11, 8
90, 17, 115, 24, 32, 8
113, 17, 155, 13, 23, 8
94, 31, 140, 26, 1, 8
120, 13, 132, 23, 25, 8
174, 34, 98, 43, 41, 8
158, 27, 176, 27, 44, 8
156, 25, 121, 34, 43, 8
154, 18, 96, 3, 11, 8
164, 19, 179, 36, 1, 8
176, 28, 131, 3, 38, 8
175, 38, 168, 43, 44, 8
103, 30, 169, 7, 44, 8
111, 36, 164, 41, 41, 8
94, 22, 125, 37, 17, 8
100, 39, 110, 8, 34, 8
95, 32, 158, 32, 27, 8
103, 32, 98, 12, 12, 8
162, 38, 172, 44, 16, 8
178, 33, 176, 43, 31, 8
139, 9, 168, 30, 2, 8
120, 4, 174, 29, 20, 8
177, 0, 166, 29, 0, 8
109, 35, 128, 28, 6, 8
91, 10, 158, 31, 17, 8
121, 39, 100, 24, 45, 8
149, 2, 121, 19, 18, 8
175, 43, 133, 18, 12, 8
156, 35, 123, 9, 28, 8
154, 5, 121, 18, 35, 8
115, 27, 117, 10, 30, 8
120, 35, 112, 31, 37, 8
177, 27, 176, 5, 4, 8
178, 2, 165, 22, 44, 8
116, 10, 138, 21, 33, 8
147, 8, 178, 41, 35, 8
92, 18, 113, 35, 36, 8
104, 43, 99, 27, 6, 8
136, 17, 145, 30, 7, 8
106, 20, 151, 11, 13, 8
133, 18, 98, 26, 41, 8
153, 27, 110, 23, 31, 8
173, 24, 144, 29, 21, 8
91, 12, 178, 14, 42, 8
112, 29, 180, 26, 6, 8
154, 14, 177, 0, 37, 8
116, 29, 111, 33, 34, 8
113, 34, 96, 8, 2, 8
122, 41, 178, 37, 24, 8
127, 37, 110, 38, 33, 8
163, 19, 159, 14, 26, 8
178, 28, 111, 9, 0, 8
140, 41, 141, 39, 45, 8
153, 4, 99, 39, 43, 8
143, 29, 126, 8, 22, 8
141, 24, 137, 37, 11, 8
141, 34, 153, 35, 40, 8
92, 3, 115, 35, 7, 8
178, 33, 127, 35, 14, 8
161, 7, 98, 24, 6, 8
160, 25, 97, 36, 10, 8
136, 43, 143, 31, 36, 8
175, 29, 115, 39, 39, 8
160, 21, 180, 38, 43, 8
135, 40, 165, 23, 39, 8
94, 29, 176, 32, 9, 8
180, 34, 145, 23, 22, 8
136, 44, 91, 11, 30, 8
130, 16, 97, 0, 16, 8
100, 41, 116, 33, 12, 8
136, 15, 143, 19, 5, 8
178, 15, 137, 38, 12, 8
177, 40, 95, 30, 1, 8
101, 4, 146, 4, 15, 8
167, 1, 133, 34, 24, 8
131, 13, 139, 36, 10, 8
105, 34, 120, 2, 34, 8
128, 5, 135, 16, 4, 8
92, 11, 110, 9, 21, 8
108, 45, 149, 23, 25, 8
116, 39, 120, 3, 28, 8
159, 38, 113, 34, 31, 8
127, 26, 143, 39, 12, 8
164, 13, 170, 10, 19, 8
155, 26, 112, 15, 33, 8
166, 12, 134, 20, 26, 8
93, 41, 173, 38, 32, 8
98, 3, 146, 44, 40, 8
154, 7, 173, 30, 17, 8
124, 43, 108, 28, 17, 8
168, 35, 95, 8, 25, 8
180, 26, 92, 43, 36, 8
111, 36, 143, 41, 9, 8
131, 36, 160, 45, 18, 8
136, 27, 118, 16, 44, 8
177, 21, 135, 19, 34, 8
146, 32, 106, 29, 44, 8
155, 8, 121, 6, 9, 8
154, 45, 105, 45, 32, 8
156, 13, 164, 36, 43, 8
93, 41, 105, 40, 43, 8
176, 40, 165, 0, 39, 8
93, 0, 121, 41, 27, 8
157, 10, 112, 14, 45, 8
145, 19, 127, 24, 13, 8
144, 19, 93, 18, 21, 8
162, 0, 167, 31, 17, 8
95, 21, 97, 33, 32, 8
95, 33, 95, 7, 43, 8
136, 42, 170, 9, 15, 8
180, 34, 148, 3, 10, 8
93, 28, 98, 43, 4, 8
157, 13, 150, 25, 27, 8
140, 25, 159, 34, 27, 8
108, 43, 148, 39, 4, 8
134, 29, 165, 45, 39, 8
96, 1, 136, 12, 31, 8
128, 30, 158, 15, 37, 8
178, 33, 92, 35, 5, 8
146, 6, 109, 35, 10, 8
127, 13, 173, 43, 41, 8
129, 44, 158, 36, 24, 8
164, 3, 175, 29, 3, 8
97, 36, 119, 34, 16, 8
112, 15, 172, 24, 25, 8
149, 18, 171, 11, 33, 8
113, 16, 130, 20, 8, 8
119, 27, 159, 24, 1, 8
114, 45, 95, 16, 30, 8
105, 42, 104, 21, 5, 8
158, 28, 140, 42, 38, 8
153, 45, 117, 13, 5, 8
132, 24, 90, 18, 5, 8
174, 17, 121, 39, 17, 8
118, 26, 155, 29, 31, 8
106, 19, 171, 26, 34, 8
118, 4, 143, 4, 10, 8
164, 26, 138, 15, 21, 8
110, 36, 141, 37, 26, 8
161, 1, 118, 40, 36, 8
173, 43, 112, 33, 7, 8
119, 35, 176, 6, 3, 8
93, 35, 145, 41, 38, 8
165, 4, 136, 35, 18, 8
128, 43, 131, 44, 4, 8
166, 30, 161, 37, 21, 8
168, 34, 96, 9, 36, 8
148, 31, 131, 43, 16, 8
175, 20, 171, 35, 40, 8
153, 16, 103, 15, 32, 8
172, 22, 121, 6, 32, 8
121, 20, 99, 4, 20, 8
119, 31, 128, 13, 12, 8
162, 3, 153, 15, 39, 8
129, 18, 117, 36, 2, 8
121, 15, 141, 32, 28, 8
104, 27, 92, 43, 27, 8
150, 15, 125, 4, 6, 8
174, 42, 99, 26, 20, 8
120, 45, 122, 37, 33, 8
143, 22, 150, 41, 34, 8
103, 13, 160, 23, 25, 8
160, 19, 114, 34, 11, 8
109, 39, 132, 43, 39, 8
179, 43, 94, 29, 40, 8
141, 11, 164, 36, 39, 8
159, 21, 180, 44, 28, 8
164, 26, 128, 33, 32, 8
140, 6, 161, 18, 36, 8
97, 23, 150, 35, 26, 8
171, 11, 101, 14, 28, 8
172, 39, 178, 31, 11, 8
90, 40, 147, 27, 33, 8
144, 32, 90, 41, 16, 8
94, 2, 90, 11, 27, 8
134, 33, 166, 19, 3, 8
130, 19, 137, 2, 37, 8
97, 20, 168, 45, 30, 8
107, 3, 152, 5, 15, 8
131, 1, 164, 37, 23, 8
168, 30, 120, 16, 27, 8
144, 16, 149, 39, 16, 8
128, 12, 94, 42, 37, 8
151, 22, 165, 39, 40, 8
139, 7, 102, 45, 38, 8
105, 23, 135, 21, 11, 8
130, 25, 96, 16, 21, 8
129, 35, 143, 13, 9, 8
159, 45, 169, 5, 42, 8
157, 29, 143, 29, 22, 8
96, 19, 130, 42, 6, 8
166, 14, 108, 30, 29, 8
111, 37, 100, 41, 12, 8
156, 30, 147, 41, 30, 8
142, 37, 103, 21, 2, 8
140, 4, 104, 30, 8, 8
91, 37, 172, 14, 42, 8
114, 39, 100, 32, 7, 8
121, 5, 160, 33, 25, 8
121, 2, 140, 3, 37, 8
91, 23, 113, 7, 5, 8
115, 7, 177, 31, 31, 8
122, 45, 163, 4, 40, 8
157, 32, 128, 2, 30, 8
97, 17, 169, 43, 40, 8
128, 21, 104, 0, 30, 8
152, 28, 103, 13, 5, 8
164, 23, 148, 19, 44, 8
155, 28, 150, 36, 19, 8
150, 3, 96, 16, 29, 8
109, 4, 164, 13, 9, 8
137, 35, 105, 15, 25, 8
96, 23, 163, 9, 13, 8
118, 38, 121, 4, 9, 8
92, 31, 100, 16, 2, 8
133, 13, 141, 6, 35, 8
168, 23, 167, 1, 27, 8
134, 44, 146, 20, 34, 8
138, 43, 132, 24, 8, 8
120, 19, 144, 9, 19, 8
152, 6, 130, 45, 6, 8
166, 27, 179, 9, 7, 8
102, 35, 149, 20, 7, 8
159, 27, 103, 30, 8, 8
167, 40, 128, 3, 30, 8
160, 41, 151, 12, 14, 8
106, 33, 172, 26, 24, 8
146, 21, 127, 13, 6, 8
152, 41, 178, 18, 6, 8
177, 7, 180, 8, 1, 8
163, 8, 117, 24, 10, 8
125, 33, 163, 3, 30, 8
111, 31, 111, 45, 24, 8
162, 16, 140, 31, 30, 8
151, 0, 143, 3, 39, 8
168, 45, 139, 41, 35, 8
142, 14, 135, 6, 7, 8
150, 10, 137, 21, 14, 8
151, 4, 169, 37, 35, 8
113, 3, 104, 35, 40, 8
108, 4, 156, 16, 24, 8
104, 2, 123, 13, 39, 8
178, 44, 95, 20, 6, 8
136, 9, 153, 5, 32, 8
134, 45, 153, 8, 8, 8
111, 45, 118, 1, 29, 8
125, 3, 143, 16, 41, 8
136, 34, 99, 42, 11, 8
124, 42, 148, 26, 22, 8
168, 19, 133, 26, 17, 8
126, 11, 147, 11, 0, 8
130, 31, 142, 33, 12, 8
110, 45, 168, 40, 7, 8
142, 21, 108, 35, 39, 8
119, 45, 127, 20, 45, 8
173, 122, 43, 0, 18, 9
155, 90, 31, 21, 3, 9
130, 101, 33, 14, 40, 9
166, 147, 36, 15, 16, 9
95, 147, 15, 12, 42, 9
176, 94, 8, 44, 31, 9
162, 158, 34, 3, 33, 9
114, 123, 32, 6, 19, 9
163, 135, 41, 36, 19, 9
116, 139, 9, 14, 21, 9
113, 128, 18, 43, 14, 9
113, 92, 21, 30, 25, 9
167, 94, 26, 7, 34, 9
149, 138, 27, 11, 17, 9
133, 127, 38, 33, 21, 9
149, 169, 20, 0, 4, 9
166, 115, 36, 41, 4, 9
158, 155, 22, 29, 34, 9
115, 115, 7, 22, 36, 9
101, 167, 10, 4, 14, 9
167, 156, 19, 27, 43, 9
150, 180, 30, 8, 40, 9
104, 153, 4, 7, 30, 9
172, 176, 13, 25, 25, 9
97, 150, 26, 35, 23, 9
163, 106, 38, 26, 40, 9
96, 101, 17, 28, 40, 9
179, 117, 13, 22, 14, 9
120, 180, 36, 27, 29, 9
157, 138, 40, 18, 44, 9
178, 127, 40, 45, 32, 9
105, 139, 13, 27, 31, 9
142, 146, 30, 35, 33, 9
99, 91, 25, 31, 20, 9
177, 113, 38, 32, 0, 9
166, 145, 34, 0, 40, 9
136, 176, 28, 43, 1, 9
95, 92, 13, 3, 14, 9
132, 167, 37, 19, 21, 9
127, 103, 29, 4, 7, 9
109, 154, 44, 43, 7, 9
122, 172, 16, 32, 45, 9
99, 93, 4, 44, 27, 9
120, 150, 42, 18, 2, 9
134, 160, 23, 5, 12, 9
109, 108, 17, 33, 18, 9
112, 166, 11, 42, 45, 9
173, 115, 29, 20, 44, 9
121, 108, 20, 38, 18, 9
173, 167, 26, 5, 44, 9
123, 176, 36, 33, 35, 9
95, 140, 35, 36, 8, 9
141, 106, 10, 9, 24, 9
113, 153, 24, 2, 4, 9
151, 118, 38, 39, 29, 9
168, 118, 21, 35, 19, 9
141, 147, 23, 23, 32, 9
94, 113, 3, 16, 25, 9
98, 107, 7, 22, 11, 9
178, 144, 12, 26, 16, 9
130, 109, 6, 9, 2, 9
98, 178, 4, 40, 32, 9
153, 165, 12, 17, 41, 9
113, 109, 38, 27, 30, 9
120, 177, 5, 37, 24, 9
127, 159, 15, 45, 7, 9
131, 133, 45, 18, 44, 9
131, 175, 7, 22, 38, 9
168, 146, 1, 27, 41, 9
140, 148, 18, 9, 17, 9
130, 142, 16, 43, 23, 9
125, 171, 35, 15, 31, 9
97, 164, 22, 7, 27, 9
120, 157, 34, 26, 3, 9
180, 157, 17, 40, 16, 9
180, 93, 2, 24, 2, 9
135, 171, 8, 26, 10, 9
162, 142, 43, 19, 1, 9
173, 110, 24, 41, 12, 9
100, 174, 39, 20, 20, 9
105, 105, 41, 3, 34, 9
112, 131, 41, 0, 1, 9
126, 102, 19, 30, 37, 9
146, 108, 20, 25, 39, 9
90, 98, 41, 37, 41, 9
149, 162, 28, 13, 0, 9
143, 166, 27, 35, 28, 9
121, 114, 42, 6, 5, 9
90, 118, 20, 32, 25, 9
125, 123, 30, 32, 36, 9
166, 125, 6, 45, 8, 9
135, 138, 3, 42, 17, 9
136, 131, 21, 9, 23, 9
110, 178, 39, 2, 35, 9
113, 141, 22, 35, 29, 9
161, 120, 35, 12, 5, 9
140, 106, 12, 33, 21, 9
125, 156, 38, 5, 9, 9
151, 153, 8, 44, 43, 9
122, 103, 11, 8, 16, 9
118, 101, 35, 37, 19, 9
148, 98, 9, 20, 29, 9
92, 144, 27, 12, 39, 9
